,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,4/22/2021,ARKK,TESLA INC,TSLA,88160R101,3368769.0,2506768388.28,10.59
1,4/22/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,7975483.0,1458157556.89,6.16
2,4/22/2021,ARKK,SQUARE INC - A,SQ,852234103,5667842.0,1390038250.5,5.87
3,4/22/2021,ARKK,ROKU INC,ROKU,77543R102,3647916.0,1300919803.92,5.49
4,4/22/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6508404.0,879025044.24,3.71
5,4/22/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2494925.0,805261993.0,3.4
6,4/22/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3481587.0,747287833.68,3.16
7,4/22/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,651961.0,744578579.66,3.14
8,4/22/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2680291.0,701458957.61,2.96
9,4/22/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5390668.0,694048505.0,2.93
10,4/22/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1778684.0,658468816.8,2.78
11,4/22/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5065052.0,632776946.36,2.67
12,4/22/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6216687.0,630807229.89,2.66
13,4/22/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2399595.0,526375159.2,2.22
14,4/22/2021,ARKK,INVITAE CORP,NVTA,46185L103,14565169.0,525802600.9,2.22
15,4/22/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2331399.0,437253882.45,1.85
16,4/22/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1328164.0,414280914.88,1.75
17,4/22/2021,ARKK,SEA LTD-ADR,SE,81141R100,1582743.0,381583509.87,1.61
18,4/22/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5387257.0,375114704.91,1.58
19,4/22/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11578622.0,360095144.2,1.52
20,4/22/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4855887.0,354771104.22,1.5
21,4/22/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2632879.0,352384525.36,1.49
22,4/22/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,15139288.0,342602087.44,1.45
23,4/22/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6360341.0,342695173.08,1.45
24,4/22/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,16430964.0,340120954.8,1.44
25,4/22/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7738926.0,291757510.2,1.23
26,4/22/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2414283.0,288579246.99,1.22
27,4/22/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3838398.0,284847515.58,1.2
28,4/22/2021,ARKK,PROTO LABS INC,PRLB,743713109,2594393.0,276173134.85,1.17
29,4/22/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3173333.0,267321571.92,1.13
30,4/22/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3278423.0,261585371.17,1.1
31,4/22/2021,ARKK,PAGERDUTY INC,PD,69553P100,6301619.0,255845731.4,1.08
32,4/22/2021,ARKK,2U INC,TWOU,90214J101,6720983.0,253784318.08,1.07
33,4/22/2021,ARKK,TWITTER INC,TWTR,90184L102,3703101.0,249329790.33,1.05
34,4/22/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2739527.0,242886463.82,1.03
35,4/22/2021,ARKK,SYNOPSYS INC,SNPS,871607107,938512.0,237030590.72,1.0
36,4/22/2021,ARKK,TERADYNE INC,TER,880770102,1704138.0,221435691.72,0.94
37,4/22/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,3688615.0,216816789.7,0.92
38,4/22/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,961988.0,206808180.24,0.87
39,4/22/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5553194.0,199137536.84,0.84
40,4/22/2021,ARKK,VERACYTE INC,VCYT,92337F107,4039426.0,199507250.14,0.84
41,4/22/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6055031.0,183043587.13,0.77
42,4/22/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4812336.0,150914856.96,0.64
43,4/22/2021,ARKK,PACCAR INC,PCAR,693718108,1574676.0,147436913.88,0.62
44,4/22/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1947574.0,140868027.42,0.59
45,4/22/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6706460.0,137415365.4,0.58
46,4/22/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,3361963.0,127754594.0,0.54
47,4/22/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5402393.0,120203244.25,0.51
48,4/22/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2446230.0,117467964.6,0.5
49,4/22/2021,ARKK,TRIMBLE INC,TRMB,896239100,1452669.0,117666189.0,0.5
50,4/22/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,220590.0,111724423.2,0.47
51,4/22/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5739843.0,102398799.12,0.43
52,4/22/2021,ARKK,CERUS CORP,CERS,157085101,15905330.0,95431980.0,0.4
53,4/22/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1348999.0,93080931.0,0.39
54,4/22/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8368000.0,71128000.0,0.3
55,4/22/2021,ARKK,SKILLZ INC,SKLZ,83067L109,4014903.0,67289774.28,0.28
56,4/22/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4218714.0,25860716.82,0.11
57,4/22/2021,ARKK,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,13704159.56,13704159.56,0.06
